step,mloss,gloss,loss
17900.0,0.0,0.2823,0.2823
18000.0,0.0,0.2808,0.2808
18100.0,0.0,0.2802,0.2802
18200.0,0.0,0.2796,0.2796
18300.0,0.0,0.2818,0.2818
18400.0,0.0,0.2785,0.2785
18500.0,0.0,0.2781,0.2781
18600.0,0.0,0.2778,0.2778
18700.0,0.0,0.2793,0.2793
18800.0,0.0,0.2798,0.2798
18900.0,0.0,0.2788,0.2788
19000.0,0.0,0.2758,0.2758
19100.0,0.0,0.2768,0.2768
19200.0,0.0,0.278,0.278
19300.0,0.0,0.2754,0.2754
19400.0,0.0,0.2753,0.2753
19500.0,0.0,0.2746,0.2746
19600.0,0.0,0.2753,0.2753
19700.0,0.0,0.2742,0.2742
19800.0,0.0,0.2773,0.2773
19900.0,0.0,0.2775,0.2775
20000.0,0.0,0.2739,0.2739
20100.0,0.0,0.2746,0.2746
20200.0,0.0,0.2717,0.2717
20300.0,0.0,0.2755,0.2755
20400.0,0.0,0.2722,0.2722
20500.0,0.0,0.2683,0.2683
20600.0,0.0,0.2714,0.2714
20700.0,0.0,0.2729,0.2729
20800.0,0.0,0.2713,0.2713
20900.0,0.0,0.2707,0.2707
21000.0,0.0,0.2735,0.2735
21100.0,0.0,0.2691,0.2691
21200.0,0.0,0.2674,0.2674
21300.0,0.0,0.2713,0.2713
21400.0,0.0,0.2688,0.2688
21500.0,0.0,0.2705,0.2705
21600.0,0.0,0.267,0.267
21700.0,0.0,0.269,0.269
21800.0,0.0,0.2679,0.2679
21900.0,0.0,0.2675,0.2675
22000.0,0.0,0.2641,0.2641
22100.0,0.0,0.2666,0.2666
22200.0,0.0,0.2673,0.2673
22300.0,0.0,0.2646,0.2646
22400.0,0.0,0.265,0.265
22500.0,0.0,0.265,0.265
22600.0,0.0,0.2674,0.2674
22700.0,0.0,0.262,0.262
22800.0,0.0,0.2643,0.2643
22900.0,0.0,0.2633,0.2633
23000.0,0.0,0.2625,0.2625
23100.0,0.0,0.264,0.264
23200.0,0.0,0.2645,0.2645
23300.0,0.0,0.2651,0.2651
23400.0,0.0,0.2609,0.2609
23500.0,0.0,0.2621,0.2621
23600.0,0.0,0.2618,0.2618
23700.0,0.0,0.2599,0.2599
23800.0,0.0,0.2623,0.2623
23900.0,0.0,0.2623,0.2623
24000.0,0.0,0.2625,0.2625
24100.0,0.0,0.2605,0.2605
24200.0,0.0,0.2621,0.2621
24300.0,0.0,0.2588,0.2588
24400.0,0.0,0.2626,0.2626
24500.0,0.0,0.2594,0.2594
24600.0,0.0,0.2599,0.2599
24700.0,0.0,0.2573,0.2573
24800.0,0.0,0.2573,0.2573
24900.0,0.0,0.2574,0.2574
25000.0,0.0,0.2572,0.2572
25100.0,0.0,0.2567,0.2567
25200.0,0.0,0.2566,0.2566
25300.0,0.0,0.259,0.259
25400.0,0.0,0.2565,0.2565
25500.0,0.0,0.2568,0.2568
25600.0,0.0,0.2583,0.2583
25700.0,0.0,0.2563,0.2563
25800.0,0.0,0.2559,0.2559
25900.0,0.0,0.2536,0.2536
26000.0,0.0,0.2537,0.2537
26100.0,0.0,0.254,0.254
26200.0,0.0,0.2561,0.2561
26300.0,0.0,0.2545,0.2545
26400.0,0.0,0.2533,0.2533
26500.0,0.0,0.252,0.252
26600.0,0.0,0.2525,0.2525
26700.0,0.0,0.2533,0.2533
26800.0,0.0,0.2529,0.2529
26900.0,0.0,0.2516,0.2516
27000.0,0.0,0.2524,0.2524
27100.0,0.0,0.253,0.253
27200.0,0.0,0.2537,0.2537
27300.0,0.0,0.2525,0.2525
27400.0,0.0,0.2512,0.2512
27500.0,0.0,0.2527,0.2527
27600.0,0.0,0.2498,0.2498
27700.0,0.0,0.2505,0.2505
27800.0,0.0,0.2497,0.2497
27900.0,0.0,0.2496,0.2496
28000.0,0.0,0.2499,0.2499
28100.0,0.0,0.2495,0.2495
28200.0,0.0,0.2501,0.2501
28300.0,0.0,0.248,0.248
28400.0,0.0,0.2498,0.2498
28500.0,0.0,0.2489,0.2489
28600.0,0.0,0.2473,0.2473
28700.0,0.0,0.248,0.248
28800.0,0.0,0.2474,0.2474
28900.0,0.0,0.2486,0.2486
29000.0,0.0,0.2466,0.2466
29100.0,0.0,0.2466,0.2466
29200.0,0.0,0.2458,0.2458
29300.0,0.0,0.2477,0.2477
29400.0,0.0,0.2455,0.2455
29500.0,0.0,0.2478,0.2478
29600.0,0.0,0.2436,0.2436
29700.0,0.0,0.247,0.247
29800.0,0.0,0.2448,0.2448
29900.0,0.0,0.2462,0.2462
30000.0,0.0,0.2421,0.2421
30100.0,0.0,0.2468,0.2468
30200.0,0.0,0.2459,0.2459
30300.0,0.0,0.2448,0.2448
30400.0,0.0,0.2461,0.2461
30500.0,0.0,0.2439,0.2439
30600.0,0.0,0.2413,0.2413
30700.0,0.0,0.2429,0.2429
30800.0,0.0,0.2426,0.2426
30900.0,0.0,0.2431,0.2431
31000.0,0.0,0.2424,0.2424
31100.0,0.0,0.2431,0.2431
31200.0,0.0,0.244,0.244
31300.0,0.0,0.2407,0.2407
31400.0,0.0,0.2426,0.2426
31500.0,0.0,0.2421,0.2421
31600.0,0.0,0.2404,0.2404
31700.0,0.0,0.2397,0.2397
31800.0,0.0,0.241,0.241
31900.0,0.0,0.2397,0.2397
32000.0,0.0,0.2393,0.2393
32100.0,0.0,0.2407,0.2407
32200.0,0.0,0.2409,0.2409
32300.0,0.0,0.2383,0.2383
32400.0,0.0,0.2376,0.2376
32500.0,0.0,0.2398,0.2398
32600.0,0.0,0.2368,0.2368
32700.0,0.0,0.2389,0.2389
32800.0,0.0,0.2369,0.2369
32900.0,0.0,0.2361,0.2361
33000.0,0.0,0.2378,0.2378
33100.0,0.0,0.2356,0.2356
33200.0,0.0,0.2373,0.2373
33300.0,0.0,0.236,0.236
33400.0,0.0,0.2373,0.2373
33500.0,0.0,0.2376,0.2376
33600.0,0.0,0.236,0.236
33700.0,0.0,0.2359,0.2359
33800.0,0.0,0.2337,0.2337
33900.0,0.0,0.2355,0.2355
34000.0,0.0,0.2347,0.2347
34100.0,0.0,0.2349,0.2349
34200.0,0.0,0.236,0.236
34300.0,0.0,0.2339,0.2339
34400.0,0.0,0.2332,0.2332
34500.0,0.0,0.2323,0.2323
34600.0,0.0,0.2325,0.2325
34700.0,0.0,0.2359,0.2359
34800.0,0.0,0.2334,0.2334
34900.0,0.0,0.2328,0.2328
35000.0,0.0,0.234,0.234
35100.0,0.0,0.2336,0.2336
35200.0,0.0,0.2325,0.2325
35300.0,0.0,0.2332,0.2332
35400.0,0.0,0.2329,0.2329
35500.0,0.0,0.2312,0.2312
35600.0,0.0,0.2326,0.2326
35700.0,0.0,0.2337,0.2337
35800.0,0.0,0.2332,0.2332
35900.0,0.0,0.2309,0.2309
36000.0,0.0,0.2342,0.2342
36100.0,0.0,0.2318,0.2318
36200.0,0.0,0.2296,0.2296
36300.0,0.0,0.2326,0.2326
36400.0,0.0,0.2315,0.2315
36500.0,0.0,0.2301,0.2301
36600.0,0.0,0.2292,0.2292
36700.0,0.0,0.2283,0.2283
36800.0,0.0,0.2294,0.2294
36900.0,0.0,0.2302,0.2302
37000.0,0.0,0.2287,0.2287
37100.0,0.0,0.2293,0.2293
37200.0,0.0,0.2286,0.2286
37300.0,0.0,0.2297,0.2297
37400.0,0.0,0.2265,0.2265
37500.0,0.0,0.2271,0.2271
37600.0,0.0,0.2284,0.2284
37700.0,0.0,0.2272,0.2272
37800.0,0.0,0.228,0.228
37900.0,0.0,0.2282,0.2282
38000.0,0.0,0.2276,0.2276
38100.0,0.0,0.2285,0.2285
38200.0,0.0,0.2286,0.2286
38300.0,0.0,0.2283,0.2283
38400.0,0.0,0.2255,0.2255
38500.0,0.0,0.2254,0.2254
38600.0,0.0,0.226,0.226
38700.0,0.0,0.225,0.225
38800.0,0.0,0.2253,0.2253
38900.0,0.0,0.2243,0.2243
39000.0,0.0,0.2268,0.2268
39100.0,0.0,0.2256,0.2256
39200.0,0.0,0.2238,0.2238
39300.0,0.0,0.2248,0.2248
39400.0,0.0,0.2253,0.2253
39500.0,0.0,0.2246,0.2246
39600.0,0.0,0.2244,0.2244
39700.0,0.0,0.2256,0.2256
39800.0,0.0,0.2239,0.2239
39900.0,0.0,0.224,0.224
40000.0,0.0,0.2244,0.2244
