step,mloss,gloss,loss
100.0,0.0,0.9567,0.9567
200.0,0.0,0.8405,0.8405
300.0,0.0,0.768,0.768
400.0,0.0,0.7243,0.7243
500.0,0.0,0.68,0.68
600.0,0.0,0.65,0.65
700.0,0.0,0.6226,0.6226
800.0,0.0,0.6117,0.6117
900.0,0.0,0.5994,0.5994
1000.0,0.0,0.5852,0.5852
1100.0,0.0,0.5738,0.5738
1200.0,0.0,0.5642,0.5642
1300.0,0.0,0.5551,0.5551
1400.0,0.0,0.5423,0.5423
1500.0,0.0,0.5369,0.5369
1600.0,0.0,0.5271,0.5271
1700.0,0.0,0.5248,0.5248
1800.0,0.0,0.5188,0.5188
1900.0,0.0,0.5078,0.5078
2000.0,0.0,0.501,0.501
2100.0,0.0,0.4932,0.4932
2200.0,0.0,0.4878,0.4878
2300.0,0.0,0.484,0.484
2400.0,0.0,0.4785,0.4785
2500.0,0.0,0.4707,0.4707
2600.0,0.0,0.4664,0.4664
2700.0,0.0,0.4615,0.4615
2800.0,0.0,0.4566,0.4566
2900.0,0.0,0.4564,0.4564
3000.0,0.0,0.4491,0.4491
3100.0,0.0,0.4434,0.4434
3200.0,0.0,0.4415,0.4415
3300.0,0.0,0.4341,0.4341
3400.0,0.0,0.4272,0.4272
3500.0,0.0,0.4271,0.4271
3600.0,0.0,0.4202,0.4202
3700.0,0.0,0.4214,0.4214
3800.0,0.0,0.4172,0.4172
3900.0,0.0,0.4143,0.4143
4000.0,0.0,0.4098,0.4098
4100.0,0.0,0.4073,0.4073
4200.0,0.0,0.4058,0.4058
4300.0,0.0,0.4043,0.4043
4400.0,0.0,0.3992,0.3992
4500.0,0.0,0.3971,0.3971
4600.0,0.0,0.3944,0.3944
4700.0,0.0,0.3906,0.3906
4800.0,0.0,0.3891,0.3891
4900.0,0.0,0.3891,0.3891
5000.0,0.0,0.3848,0.3848
5100.0,0.0,0.3804,0.3804
5200.0,0.0,0.3789,0.3789
5300.0,0.0,0.3802,0.3802
5400.0,0.0,0.374,0.374
5500.0,0.0,0.3708,0.3708
5600.0,0.0,0.3712,0.3712
5700.0,0.0,0.3714,0.3714
5800.0,0.0,0.368,0.368
5900.0,0.0,0.3681,0.3681
6000.0,0.0,0.3625,0.3625
6100.0,0.0,0.3629,0.3629
6200.0,0.0,0.3617,0.3617
6300.0,0.0,0.3611,0.3611
6400.0,0.0,0.3573,0.3573
6500.0,0.0,0.3581,0.3581
6600.0,0.0,0.3578,0.3578
6700.0,0.0,0.3553,0.3553
6800.0,0.0,0.3565,0.3565
6900.0,0.0,0.3533,0.3533
7000.0,0.0,0.3519,0.3519
7100.0,0.0,0.3528,0.3528
7200.0,0.0,0.3494,0.3494
7300.0,0.0,0.3475,0.3475
7400.0,0.0,0.3484,0.3484
7500.0,0.0,0.3447,0.3447
7600.0,0.0,0.3469,0.3469
7700.0,0.0,0.3467,0.3467
7800.0,0.0,0.3459,0.3459
7900.0,0.0,0.3461,0.3461
8000.0,0.0,0.3419,0.3419
8100.0,0.0,0.3439,0.3439
8200.0,0.0,0.3414,0.3414
8300.0,0.0,0.3394,0.3394
8400.0,0.0,0.3415,0.3415
8500.0,0.0,0.3397,0.3397
8600.0,0.0,0.3362,0.3362
8700.0,0.0,0.3377,0.3377
8800.0,0.0,0.3354,0.3354
8900.0,0.0,0.3358,0.3358
9000.0,0.0,0.3345,0.3345
9100.0,0.0,0.3367,0.3367
9200.0,0.0,0.3326,0.3326
9300.0,0.0,0.3336,0.3336
9400.0,0.0,0.3338,0.3338
9500.0,0.0,0.3321,0.3321
9600.0,0.0,0.3339,0.3339
9700.0,0.0,0.3288,0.3288
9800.0,0.0,0.3296,0.3296
9900.0,0.0,0.3275,0.3275
10000.0,0.0,0.3288,0.3288
10100.0,0.0,0.3269,0.3269
10200.0,0.0,0.3285,0.3285
10300.0,0.0,0.3242,0.3242
10400.0,0.0,0.3232,0.3232
10500.0,0.0,0.3238,0.3238
10600.0,0.0,0.3259,0.3259
10700.0,0.0,0.3256,0.3256
10800.0,0.0,0.3254,0.3254
10900.0,0.0,0.3219,0.3219
11000.0,0.0,0.3238,0.3238
11100.0,0.0,0.3206,0.3206
11200.0,0.0,0.3214,0.3214
11300.0,0.0,0.3198,0.3198
11400.0,0.0,0.3197,0.3197
11500.0,0.0,0.3218,0.3218
11600.0,0.0,0.3185,0.3185
11700.0,0.0,0.3222,0.3222
11800.0,0.0,0.3178,0.3178
11900.0,0.0,0.3153,0.3153
12000.0,0.0,0.3185,0.3185
12100.0,0.0,0.3187,0.3187
12200.0,0.0,0.3167,0.3167
12300.0,0.0,0.3151,0.3151
12400.0,0.0,0.3144,0.3144
12500.0,0.0,0.3129,0.3129
12600.0,0.0,0.3129,0.3129
12700.0,0.0,0.3126,0.3126
12800.0,0.0,0.3121,0.3121
12900.0,0.0,0.3108,0.3108
13000.0,0.0,0.3136,0.3136
13100.0,0.0,0.3094,0.3094
13200.0,0.0,0.311,0.311
13300.0,0.0,0.3085,0.3085
13400.0,0.0,0.3074,0.3074
13500.0,0.0,0.31,0.31
13600.0,0.0,0.3076,0.3076
13700.0,0.0,0.3068,0.3068
13800.0,0.0,0.3066,0.3066
13900.0,0.0,0.3059,0.3059
14000.0,0.0,0.3052,0.3052
14100.0,0.0,0.302,0.302
14200.0,0.0,0.3048,0.3048
14300.0,0.0,0.3039,0.3039
14400.0,0.0,0.3011,0.3011
14500.0,0.0,0.3044,0.3044
14600.0,0.0,0.3022,0.3022
14700.0,0.0,0.303,0.303
14800.0,0.0,0.3036,0.3036
14900.0,0.0,0.3013,0.3013
15000.0,0.0,0.3017,0.3017
15100.0,0.0,0.3002,0.3002
15200.0,0.0,0.2983,0.2983
15300.0,0.0,0.2984,0.2984
15400.0,0.0,0.3001,0.3001
15500.0,0.0,0.2994,0.2994
15600.0,0.0,0.2985,0.2985
15700.0,0.0,0.2955,0.2955
15800.0,0.0,0.293,0.293
15900.0,0.0,0.2948,0.2948
16000.0,0.0,0.295,0.295
16100.0,0.0,0.296,0.296
16200.0,0.0,0.2938,0.2938
16300.0,0.0,0.2962,0.2962
16400.0,0.0,0.2937,0.2937
16500.0,0.0,0.2923,0.2923
16600.0,0.0,0.2933,0.2933
16700.0,0.0,0.2888,0.2888
16800.0,0.0,0.2942,0.2942
16900.0,0.0,0.2897,0.2897
17000.0,0.0,0.2913,0.2913
17100.0,0.0,0.2901,0.2901
17200.0,0.0,0.2885,0.2885
17300.0,0.0,0.2882,0.2882
17400.0,0.0,0.2878,0.2878
17500.0,0.0,0.2891,0.2891
17600.0,0.0,0.2889,0.2889
17700.0,0.0,0.2867,0.2867
17800.0,0.0,0.2862,0.2862
17900.0,0.0,0.2859,0.2859
18000.0,0.0,0.2865,0.2865
18100.0,0.0,0.2846,0.2846
18200.0,0.0,0.2842,0.2842
18300.0,0.0,0.2872,0.2872
18400.0,0.0,0.2832,0.2832
18500.0,0.0,0.2832,0.2832
18600.0,0.0,0.2812,0.2812
18700.0,0.0,0.2821,0.2821
18800.0,0.0,0.2847,0.2847
18900.0,0.0,0.2826,0.2826
19000.0,0.0,0.2785,0.2785
19100.0,0.0,0.281,0.281
19200.0,0.0,0.2813,0.2813
19300.0,0.0,0.2795,0.2795
19400.0,0.0,0.2795,0.2795
19500.0,0.0,0.2769,0.2769
19600.0,0.0,0.2791,0.2791
19700.0,0.0,0.2779,0.2779
19800.0,0.0,0.2806,0.2806
19900.0,0.0,0.2807,0.2807
20000.0,0.0,0.2776,0.2776
20100.0,0.0,0.2782,0.2782
20200.0,0.0,0.2764,0.2764
20300.0,0.0,0.2794,0.2794
20400.0,0.0,0.2767,0.2767
20500.0,0.0,0.2728,0.2728
20600.0,0.0,0.2753,0.2753
20700.0,0.0,0.2769,0.2769
20800.0,0.0,0.2747,0.2747
20900.0,0.0,0.2752,0.2752
21000.0,0.0,0.2776,0.2776
21100.0,0.0,0.2721,0.2721
21200.0,0.0,0.2704,0.2704
21300.0,0.0,0.2748,0.2748
21400.0,0.0,0.2723,0.2723
21500.0,0.0,0.2744,0.2744
21600.0,0.0,0.2704,0.2704
21700.0,0.0,0.271,0.271
21800.0,0.0,0.2715,0.2715
21900.0,0.0,0.2704,0.2704
22000.0,0.0,0.2677,0.2677
22100.0,0.0,0.2707,0.2707
22200.0,0.0,0.27,0.27
22300.0,0.0,0.2678,0.2678
22400.0,0.0,0.2673,0.2673
22500.0,0.0,0.268,0.268
22600.0,0.0,0.271,0.271
22700.0,0.0,0.2659,0.2659
22800.0,0.0,0.2672,0.2672
22900.0,0.0,0.2669,0.2669
23000.0,0.0,0.2661,0.2661
23100.0,0.0,0.2664,0.2664
23200.0,0.0,0.2687,0.2687
23300.0,0.0,0.268,0.268
23400.0,0.0,0.2649,0.2649
23500.0,0.0,0.2654,0.2654
23600.0,0.0,0.265,0.265
23700.0,0.0,0.2631,0.2631
23800.0,0.0,0.2656,0.2656
23900.0,0.0,0.2659,0.2659
24000.0,0.0,0.2661,0.2661
24100.0,0.0,0.2638,0.2638
24200.0,0.0,0.2651,0.2651
24300.0,0.0,0.2626,0.2626
24400.0,0.0,0.2651,0.2651
24500.0,0.0,0.262,0.262
24600.0,0.0,0.2627,0.2627
24700.0,0.0,0.2612,0.2612
24800.0,0.0,0.2591,0.2591
24900.0,0.0,0.2595,0.2595
25000.0,0.0,0.2608,0.2608
25100.0,0.0,0.2602,0.2602
25200.0,0.0,0.2618,0.2618
25300.0,0.0,0.2619,0.2619
25400.0,0.0,0.2599,0.2599
25500.0,0.0,0.2599,0.2599
25600.0,0.0,0.2618,0.2618
25700.0,0.0,0.2594,0.2594
25800.0,0.0,0.258,0.258
25900.0,0.0,0.2577,0.2577
26000.0,0.0,0.2565,0.2565
