step,mloss,gloss,loss
100.0,0.0,0.9571,0.9571
200.0,0.0,0.8361,0.8361
300.0,0.0,0.7641,0.7641
400.0,0.0,0.7183,0.7183
500.0,0.0,0.6755,0.6755
600.0,0.0,0.6454,0.6454
700.0,0.0,0.618,0.618
800.0,0.0,0.6067,0.6067
900.0,0.0,0.5945,0.5945
1000.0,0.0,0.5799,0.5799
1100.0,0.0,0.5688,0.5688
1200.0,0.0,0.5583,0.5583
1300.0,0.0,0.5492,0.5492
1400.0,0.0,0.5374,0.5374
1500.0,0.0,0.5316,0.5316
1600.0,0.0,0.5223,0.5223
1700.0,0.0,0.52,0.52
1800.0,0.0,0.5154,0.5154
1900.0,0.0,0.5056,0.5056
2000.0,0.0,0.498,0.498
2100.0,0.0,0.4907,0.4907
2200.0,0.0,0.4879,0.4879
2300.0,0.0,0.4836,0.4836
2400.0,0.0,0.4792,0.4792
2500.0,0.0,0.4726,0.4726
2600.0,0.0,0.4682,0.4682
2700.0,0.0,0.4656,0.4656
2800.0,0.0,0.461,0.461
2900.0,0.0,0.4606,0.4606
3000.0,0.0,0.4524,0.4524
3100.0,0.0,0.4466,0.4466
3200.0,0.0,0.4439,0.4439
3300.0,0.0,0.4387,0.4387
3400.0,0.0,0.4302,0.4302
3500.0,0.0,0.4309,0.4309
3600.0,0.0,0.4217,0.4217
3700.0,0.0,0.423,0.423
3800.0,0.0,0.4192,0.4192
3900.0,0.0,0.4145,0.4145
4000.0,0.0,0.4105,0.4105
4100.0,0.0,0.4071,0.4071
4200.0,0.0,0.4047,0.4047
4300.0,0.0,0.4056,0.4056
4400.0,0.0,0.4006,0.4006
4500.0,0.0,0.3955,0.3955
4600.0,0.0,0.3938,0.3938
4700.0,0.0,0.3879,0.3879
4800.0,0.0,0.3882,0.3882
4900.0,0.0,0.3879,0.3879
5000.0,0.0,0.3847,0.3847
5100.0,0.0,0.3777,0.3777
5200.0,0.0,0.3768,0.3768
5300.0,0.0,0.3781,0.3781
5400.0,0.0,0.372,0.372
5500.0,0.0,0.3693,0.3693
5600.0,0.0,0.3695,0.3695
5700.0,0.0,0.3686,0.3686
5800.0,0.0,0.3655,0.3655
5900.0,0.0,0.3654,0.3654
6000.0,0.0,0.3616,0.3616
6100.0,0.0,0.3601,0.3601
6200.0,0.0,0.3574,0.3574
6300.0,0.0,0.3566,0.3566
6400.0,0.0,0.3541,0.3541
6500.0,0.0,0.3556,0.3556
6600.0,0.0,0.3546,0.3546
6700.0,0.0,0.3505,0.3505
6800.0,0.0,0.353,0.353
6900.0,0.0,0.3493,0.3493
7000.0,0.0,0.3491,0.3491
7100.0,0.0,0.35,0.35
7200.0,0.0,0.3452,0.3452
7300.0,0.0,0.3434,0.3434
7400.0,0.0,0.3435,0.3435
7500.0,0.0,0.3408,0.3408
7600.0,0.0,0.343,0.343
7700.0,0.0,0.341,0.341
7800.0,0.0,0.341,0.341
7900.0,0.0,0.3422,0.3422
8000.0,0.0,0.3391,0.3391
8100.0,0.0,0.3397,0.3397
8200.0,0.0,0.3374,0.3374
8300.0,0.0,0.3356,0.3356
8400.0,0.0,0.3369,0.3369
8500.0,0.0,0.3354,0.3354
8600.0,0.0,0.3324,0.3324
8700.0,0.0,0.333,0.333
8800.0,0.0,0.3314,0.3314
8900.0,0.0,0.3313,0.3313
9000.0,0.0,0.3291,0.3291
9100.0,0.0,0.3326,0.3326
9200.0,0.0,0.3277,0.3277
9300.0,0.0,0.3274,0.3274
9400.0,0.0,0.3274,0.3274
9500.0,0.0,0.3289,0.3289
9600.0,0.0,0.3285,0.3285
9700.0,0.0,0.3232,0.3232
9800.0,0.0,0.3245,0.3245
9900.0,0.0,0.3225,0.3225
10000.0,0.0,0.3244,0.3244
10100.0,0.0,0.3223,0.3223
10200.0,0.0,0.3233,0.3233
10300.0,0.0,0.3181,0.3181
10400.0,0.0,0.3173,0.3173
10500.0,0.0,0.3198,0.3198
10600.0,0.0,0.3208,0.3208
10700.0,0.0,0.32,0.32
10800.0,0.0,0.3199,0.3199
10900.0,0.0,0.3153,0.3153
11000.0,0.0,0.3175,0.3175
11100.0,0.0,0.3149,0.3149
11200.0,0.0,0.3165,0.3165
11300.0,0.0,0.3152,0.3152
11400.0,0.0,0.3147,0.3147
11500.0,0.0,0.315,0.315
11600.0,0.0,0.3133,0.3133
11700.0,0.0,0.3156,0.3156
11800.0,0.0,0.3118,0.3118
11900.0,0.0,0.3102,0.3102
12000.0,0.0,0.312,0.312
12100.0,0.0,0.3113,0.3113
12200.0,0.0,0.3107,0.3107
12300.0,0.0,0.3093,0.3093
12400.0,0.0,0.307,0.307
12500.0,0.0,0.3065,0.3065
12600.0,0.0,0.3071,0.3071
12700.0,0.0,0.3066,0.3066
12800.0,0.0,0.3068,0.3068
12900.0,0.0,0.3053,0.3053
13000.0,0.0,0.3085,0.3085
13100.0,0.0,0.3031,0.3031
13200.0,0.0,0.3049,0.3049
13300.0,0.0,0.3016,0.3016
13400.0,0.0,0.301,0.301
13500.0,0.0,0.3045,0.3045
13600.0,0.0,0.3026,0.3026
13700.0,0.0,0.3002,0.3002
13800.0,0.0,0.3009,0.3009
13900.0,0.0,0.3005,0.3005
14000.0,0.0,0.2991,0.2991
14100.0,0.0,0.2973,0.2973
14200.0,0.0,0.2969,0.2969
14300.0,0.0,0.2977,0.2977
14400.0,0.0,0.295,0.295
14500.0,0.0,0.2986,0.2986
14600.0,0.0,0.2963,0.2963
14700.0,0.0,0.2972,0.2972
14800.0,0.0,0.2957,0.2957
14900.0,0.0,0.2952,0.2952
15000.0,0.0,0.2951,0.2951
15100.0,0.0,0.2937,0.2937
15200.0,0.0,0.2918,0.2918
15300.0,0.0,0.2926,0.2926
15400.0,0.0,0.2944,0.2944
15500.0,0.0,0.2932,0.2932
15600.0,0.0,0.2935,0.2935
15700.0,0.0,0.2893,0.2893
15800.0,0.0,0.2884,0.2884
15900.0,0.0,0.2892,0.2892
16000.0,0.0,0.2909,0.2909
16100.0,0.0,0.291,0.291
16200.0,0.0,0.2888,0.2888
16300.0,0.0,0.2908,0.2908
16400.0,0.0,0.2892,0.2892
16500.0,0.0,0.2865,0.2865
16600.0,0.0,0.2865,0.2865
16700.0,0.0,0.2842,0.2842
16800.0,0.0,0.2876,0.2876
16900.0,0.0,0.2841,0.2841
17000.0,0.0,0.2854,0.2854
17100.0,0.0,0.2846,0.2846
17200.0,0.0,0.2826,0.2826
17300.0,0.0,0.2833,0.2833
17400.0,0.0,0.2819,0.2819
17500.0,0.0,0.2831,0.2831
17600.0,0.0,0.2819,0.2819
17700.0,0.0,0.2803,0.2803
17800.0,0.0,0.2794,0.2794
17900.0,0.0,0.2809,0.2809
18000.0,0.0,0.2803,0.2803
18100.0,0.0,0.279,0.279
18200.0,0.0,0.2782,0.2782
18300.0,0.0,0.2813,0.2813
18400.0,0.0,0.2771,0.2771
18500.0,0.0,0.2768,0.2768
18600.0,0.0,0.2758,0.2758
18700.0,0.0,0.2775,0.2775
18800.0,0.0,0.2784,0.2784
18900.0,0.0,0.2767,0.2767
19000.0,0.0,0.2739,0.2739
19100.0,0.0,0.2761,0.2761
19200.0,0.0,0.2755,0.2755
19300.0,0.0,0.2731,0.2731
19400.0,0.0,0.2736,0.2736
19500.0,0.0,0.2721,0.2721
19600.0,0.0,0.2741,0.2741
19700.0,0.0,0.2731,0.2731
19800.0,0.0,0.2755,0.2755
19900.0,0.0,0.2748,0.2748
20000.0,0.0,0.2722,0.2722
20100.0,0.0,0.2718,0.2718
20200.0,0.0,0.2706,0.2706
20300.0,0.0,0.2734,0.2734
20400.0,0.0,0.2697,0.2697
20500.0,0.0,0.2676,0.2676
20600.0,0.0,0.2698,0.2698
20700.0,0.0,0.2728,0.2728
20800.0,0.0,0.2697,0.2697
20900.0,0.0,0.2693,0.2693
21000.0,0.0,0.2716,0.2716
21100.0,0.0,0.2663,0.2663
21200.0,0.0,0.2659,0.2659
21300.0,0.0,0.2687,0.2687
21400.0,0.0,0.2668,0.2668
