step,mloss,gloss,loss
29100.0,0.0,0.2487,0.2487
29200.0,0.0,0.2496,0.2496
29300.0,0.0,0.2501,0.2501
29400.0,0.0,0.2501,0.2501
29500.0,0.0,0.2499,0.2499
29600.0,0.0,0.2473,0.2473
29700.0,0.0,0.2509,0.2509
29800.0,0.0,0.2483,0.2483
29900.0,0.0,0.2495,0.2495
30000.0,0.0,0.2468,0.2468
30100.0,0.0,0.2502,0.2502
30200.0,0.0,0.2486,0.2486
30300.0,0.0,0.2487,0.2487
30400.0,0.0,0.2488,0.2488
30500.0,0.0,0.2476,0.2476
30600.0,0.0,0.2462,0.2462
30700.0,0.0,0.2475,0.2475
30800.0,0.0,0.2466,0.2466
30900.0,0.0,0.2469,0.2469
31000.0,0.0,0.2456,0.2456
31100.0,0.0,0.2467,0.2467
31200.0,0.0,0.2468,0.2468
31300.0,0.0,0.2438,0.2438
31400.0,0.0,0.2449,0.2449
31500.0,0.0,0.2451,0.2451
31600.0,0.0,0.2435,0.2435
31700.0,0.0,0.2444,0.2444
31800.0,0.0,0.2455,0.2455
31900.0,0.0,0.2433,0.2433
32000.0,0.0,0.2444,0.2444
32100.0,0.0,0.2443,0.2443
32200.0,0.0,0.2444,0.2444
32300.0,0.0,0.2416,0.2416
32400.0,0.0,0.2419,0.2419
32500.0,0.0,0.2434,0.2434
32600.0,0.0,0.2404,0.2404
32700.0,0.0,0.2431,0.2431
32800.0,0.0,0.2408,0.2408
32900.0,0.0,0.2398,0.2398
33000.0,0.0,0.2411,0.2411
33100.0,0.0,0.2398,0.2398
33200.0,0.0,0.2415,0.2415
33300.0,0.0,0.2394,0.2394
33400.0,0.0,0.2409,0.2409
33500.0,0.0,0.2416,0.2416
33600.0,0.0,0.239,0.239
33700.0,0.0,0.2398,0.2398
33800.0,0.0,0.2383,0.2383
33900.0,0.0,0.2396,0.2396
34000.0,0.0,0.2384,0.2384
34100.0,0.0,0.2396,0.2396
34200.0,0.0,0.2392,0.2392
34300.0,0.0,0.238,0.238
34400.0,0.0,0.238,0.238
34500.0,0.0,0.2367,0.2367
34600.0,0.0,0.2365,0.2365
34700.0,0.0,0.2396,0.2396
34800.0,0.0,0.2381,0.2381
34900.0,0.0,0.2367,0.2367
35000.0,0.0,0.2376,0.2376
35100.0,0.0,0.2368,0.2368
35200.0,0.0,0.2372,0.2372
35300.0,0.0,0.2371,0.2371
35400.0,0.0,0.2368,0.2368
35500.0,0.0,0.236,0.236
35600.0,0.0,0.2363,0.2363
35700.0,0.0,0.2372,0.2372
35800.0,0.0,0.2367,0.2367
35900.0,0.0,0.2349,0.2349
36000.0,0.0,0.238,0.238
36100.0,0.0,0.2367,0.2367
36200.0,0.0,0.235,0.235
36300.0,0.0,0.2369,0.2369
36400.0,0.0,0.2356,0.2356
36500.0,0.0,0.2349,0.2349
36600.0,0.0,0.2335,0.2335
36700.0,0.0,0.2329,0.2329
36800.0,0.0,0.2329,0.2329
36900.0,0.0,0.2343,0.2343
37000.0,0.0,0.2327,0.2327
37100.0,0.0,0.234,0.234
37200.0,0.0,0.2338,0.2338
37300.0,0.0,0.2341,0.2341
37400.0,0.0,0.2306,0.2306
37500.0,0.0,0.2319,0.2319
37600.0,0.0,0.233,0.233
37700.0,0.0,0.2318,0.2318
37800.0,0.0,0.2326,0.2326
37900.0,0.0,0.2331,0.2331
38000.0,0.0,0.2319,0.2319
38100.0,0.0,0.2332,0.2332
38200.0,0.0,0.2331,0.2331
38300.0,0.0,0.2326,0.2326
38400.0,0.0,0.2312,0.2312
38500.0,0.0,0.2308,0.2308
38600.0,0.0,0.2301,0.2301
38700.0,0.0,0.2303,0.2303
38800.0,0.0,0.2294,0.2294
38900.0,0.0,0.2277,0.2277
39000.0,0.0,0.2315,0.2315
39100.0,0.0,0.2304,0.2304
39200.0,0.0,0.2285,0.2285
39300.0,0.0,0.229,0.229
39400.0,0.0,0.229,0.229
39500.0,0.0,0.2287,0.2287
39600.0,0.0,0.229,0.229
39700.0,0.0,0.2294,0.2294
39800.0,0.0,0.2281,0.2281
39900.0,0.0,0.2286,0.2286
40000.0,0.0,0.2286,0.2286
