step,mloss,gloss,loss
100.0,0.0,0.9551,0.9551
200.0,0.0,0.8346,0.8346
300.0,0.0,0.7623,0.7623
400.0,0.0,0.7183,0.7183
500.0,0.0,0.6759,0.6759
600.0,0.0,0.6457,0.6457
700.0,0.0,0.6184,0.6184
800.0,0.0,0.608,0.608
900.0,0.0,0.5958,0.5958
1000.0,0.0,0.5821,0.5821
1100.0,0.0,0.5696,0.5696
1200.0,0.0,0.559,0.559
1300.0,0.0,0.5479,0.5479
1400.0,0.0,0.5339,0.5339
1500.0,0.0,0.5267,0.5267
1600.0,0.0,0.5161,0.5161
1700.0,0.0,0.5099,0.5099
1800.0,0.0,0.5022,0.5022
1900.0,0.0,0.4924,0.4924
2000.0,0.0,0.4829,0.4829
2100.0,0.0,0.4744,0.4744
2200.0,0.0,0.4688,0.4688
2300.0,0.0,0.4638,0.4638
2400.0,0.0,0.4603,0.4603
2500.0,0.0,0.452,0.452
2600.0,0.0,0.4487,0.4487
2700.0,0.0,0.4438,0.4438
2800.0,0.0,0.4408,0.4408
2900.0,0.0,0.4408,0.4408
3000.0,0.0,0.433,0.433
3100.0,0.0,0.4303,0.4303
3200.0,0.0,0.4271,0.4271
3300.0,0.0,0.422,0.422
3400.0,0.0,0.417,0.417
3500.0,0.0,0.4187,0.4187
3600.0,0.0,0.4106,0.4106
3700.0,0.0,0.4119,0.4119
3800.0,0.0,0.4104,0.4104
3900.0,0.0,0.408,0.408
4000.0,0.0,0.4042,0.4042
4100.0,0.0,0.4006,0.4006
4200.0,0.0,0.4007,0.4007
4300.0,0.0,0.4011,0.4011
4400.0,0.0,0.397,0.397
4500.0,0.0,0.3942,0.3942
4600.0,0.0,0.3945,0.3945
4700.0,0.0,0.3902,0.3902
4800.0,0.0,0.3891,0.3891
4900.0,0.0,0.3899,0.3899
5000.0,0.0,0.3876,0.3876
5100.0,0.0,0.3823,0.3823
5200.0,0.0,0.3821,0.3821
5300.0,0.0,0.3841,0.3841
5400.0,0.0,0.3783,0.3783
5500.0,0.0,0.3761,0.3761
5600.0,0.0,0.3766,0.3766
5700.0,0.0,0.3772,0.3772
5800.0,0.0,0.374,0.374
5900.0,0.0,0.3725,0.3725
6000.0,0.0,0.3675,0.3675
6100.0,0.0,0.3674,0.3674
6200.0,0.0,0.3663,0.3663
6300.0,0.0,0.3639,0.3639
6400.0,0.0,0.3601,0.3601
6500.0,0.0,0.3624,0.3624
6600.0,0.0,0.3614,0.3614
6700.0,0.0,0.3589,0.3589
6800.0,0.0,0.3595,0.3595
6900.0,0.0,0.3562,0.3562
7000.0,0.0,0.3561,0.3561
7100.0,0.0,0.356,0.356
7200.0,0.0,0.3505,0.3505
7300.0,0.0,0.3496,0.3496
7400.0,0.0,0.3491,0.3491
7500.0,0.0,0.3477,0.3477
7600.0,0.0,0.3491,0.3491
7700.0,0.0,0.347,0.347
7800.0,0.0,0.3489,0.3489
7900.0,0.0,0.3461,0.3461
8000.0,0.0,0.3423,0.3423
8100.0,0.0,0.3441,0.3441
8200.0,0.0,0.3411,0.3411
8300.0,0.0,0.3396,0.3396
8400.0,0.0,0.3408,0.3408
8500.0,0.0,0.3388,0.3388
8600.0,0.0,0.3361,0.3361
8700.0,0.0,0.3372,0.3372
8800.0,0.0,0.3353,0.3353
8900.0,0.0,0.3355,0.3355
9000.0,0.0,0.3333,0.3333
9100.0,0.0,0.3363,0.3363
9200.0,0.0,0.3305,0.3305
9300.0,0.0,0.3317,0.3317
9400.0,0.0,0.3314,0.3314
9500.0,0.0,0.3314,0.3314
9600.0,0.0,0.3312,0.3312
9700.0,0.0,0.3261,0.3261
9800.0,0.0,0.3282,0.3282
9900.0,0.0,0.3248,0.3248
10000.0,0.0,0.3263,0.3263
10100.0,0.0,0.3249,0.3249
10200.0,0.0,0.3269,0.3269
10300.0,0.0,0.3207,0.3207
10400.0,0.0,0.32,0.32
10500.0,0.0,0.3217,0.3217
10600.0,0.0,0.3232,0.3232
10700.0,0.0,0.3227,0.3227
10800.0,0.0,0.323,0.323
10900.0,0.0,0.3183,0.3183
11000.0,0.0,0.3194,0.3194
11100.0,0.0,0.3166,0.3166
11200.0,0.0,0.3182,0.3182
11300.0,0.0,0.3162,0.3162
11400.0,0.0,0.3162,0.3162
11500.0,0.0,0.317,0.317
11600.0,0.0,0.316,0.316
11700.0,0.0,0.318,0.318
11800.0,0.0,0.3149,0.3149
11900.0,0.0,0.313,0.313
12000.0,0.0,0.3128,0.3128
12100.0,0.0,0.313,0.313
12200.0,0.0,0.3126,0.3126
12300.0,0.0,0.3117,0.3117
12400.0,0.0,0.3102,0.3102
12500.0,0.0,0.3082,0.3082
12600.0,0.0,0.3082,0.3082
12700.0,0.0,0.3082,0.3082
12800.0,0.0,0.3074,0.3074
12900.0,0.0,0.3073,0.3073
13000.0,0.0,0.3104,0.3104
13100.0,0.0,0.3041,0.3041
13200.0,0.0,0.3072,0.3072
13300.0,0.0,0.305,0.305
13400.0,0.0,0.3033,0.3033
13500.0,0.0,0.3065,0.3065
13600.0,0.0,0.3031,0.3031
13700.0,0.0,0.3032,0.3032
13800.0,0.0,0.3029,0.3029
13900.0,0.0,0.3012,0.3012
14000.0,0.0,0.3014,0.3014
14100.0,0.0,0.2982,0.2982
14200.0,0.0,0.2996,0.2996
14300.0,0.0,0.3001,0.3001
14400.0,0.0,0.2967,0.2967
14500.0,0.0,0.2999,0.2999
14600.0,0.0,0.298,0.298
14700.0,0.0,0.299,0.299
14800.0,0.0,0.2985,0.2985
14900.0,0.0,0.2974,0.2974
15000.0,0.0,0.2964,0.2964
15100.0,0.0,0.2952,0.2952
15200.0,0.0,0.2954,0.2954
15300.0,0.0,0.2947,0.2947
15400.0,0.0,0.2967,0.2967
15500.0,0.0,0.2954,0.2954
15600.0,0.0,0.2952,0.2952
15700.0,0.0,0.2922,0.2922
15800.0,0.0,0.2908,0.2908
15900.0,0.0,0.2894,0.2894
16000.0,0.0,0.2927,0.2927
