step,mloss,gloss,loss
100.0,0.0,0.9566,0.9566
200.0,0.0,0.8376,0.8376
300.0,0.0,0.7663,0.7663
400.0,0.0,0.7207,0.7207
500.0,0.0,0.6783,0.6783
600.0,0.0,0.6474,0.6474
700.0,0.0,0.6205,0.6205
800.0,0.0,0.6082,0.6082
900.0,0.0,0.5952,0.5952
1000.0,0.0,0.5815,0.5815
1100.0,0.0,0.5701,0.5701
1200.0,0.0,0.56,0.56
1300.0,0.0,0.5499,0.5499
1400.0,0.0,0.5384,0.5384
1500.0,0.0,0.5338,0.5338
1600.0,0.0,0.5237,0.5237
1700.0,0.0,0.5219,0.5219
1800.0,0.0,0.5169,0.5169
1900.0,0.0,0.507,0.507
2000.0,0.0,0.4999,0.4999
2100.0,0.0,0.4936,0.4936
2200.0,0.0,0.4894,0.4894
2300.0,0.0,0.4849,0.4849
2400.0,0.0,0.4812,0.4812
2500.0,0.0,0.4742,0.4742
2600.0,0.0,0.4711,0.4711
2700.0,0.0,0.4668,0.4668
2800.0,0.0,0.462,0.462
2900.0,0.0,0.4622,0.4622
3000.0,0.0,0.455,0.455
3100.0,0.0,0.4498,0.4498
3200.0,0.0,0.4469,0.4469
3300.0,0.0,0.4409,0.4409
3400.0,0.0,0.435,0.435
3500.0,0.0,0.4355,0.4355
3600.0,0.0,0.4272,0.4272
3700.0,0.0,0.4275,0.4275
3800.0,0.0,0.4232,0.4232
3900.0,0.0,0.4193,0.4193
4000.0,0.0,0.4165,0.4165
4100.0,0.0,0.4113,0.4113
4200.0,0.0,0.4096,0.4096
4300.0,0.0,0.4078,0.4078
4400.0,0.0,0.4026,0.4026
4500.0,0.0,0.3999,0.3999
4600.0,0.0,0.3977,0.3977
4700.0,0.0,0.3921,0.3921
4800.0,0.0,0.3915,0.3915
4900.0,0.0,0.3902,0.3902
5000.0,0.0,0.3867,0.3867
5100.0,0.0,0.3813,0.3813
5200.0,0.0,0.379,0.379
5300.0,0.0,0.3808,0.3808
5400.0,0.0,0.374,0.374
5500.0,0.0,0.371,0.371
5600.0,0.0,0.3723,0.3723
5700.0,0.0,0.3717,0.3717
5800.0,0.0,0.3684,0.3684
5900.0,0.0,0.3672,0.3672
6000.0,0.0,0.3627,0.3627
6100.0,0.0,0.3634,0.3634
6200.0,0.0,0.3603,0.3603
6300.0,0.0,0.3596,0.3596
6400.0,0.0,0.3574,0.3574
6500.0,0.0,0.3578,0.3578
6600.0,0.0,0.3574,0.3574
6700.0,0.0,0.3537,0.3537
6800.0,0.0,0.3553,0.3553
6900.0,0.0,0.3523,0.3523
7000.0,0.0,0.353,0.353
7100.0,0.0,0.3526,0.3526
7200.0,0.0,0.3479,0.3479
