step,mloss,gloss,loss
100.0,0.0,0.9551,0.9551
200.0,0.0,0.8358,0.8358
300.0,0.0,0.7655,0.7655
400.0,0.0,0.7215,0.7215
500.0,0.0,0.6762,0.6762
600.0,0.0,0.6441,0.6441
700.0,0.0,0.6131,0.6131
800.0,0.0,0.5972,0.5972
900.0,0.0,0.5818,0.5818
1000.0,0.0,0.5627,0.5627
1100.0,0.0,0.5476,0.5476
1200.0,0.0,0.5349,0.5349
1300.0,0.0,0.5225,0.5225
1400.0,0.0,0.5083,0.5083
1500.0,0.0,0.5017,0.5017
1600.0,0.0,0.4913,0.4913
1700.0,0.0,0.488,0.488
1800.0,0.0,0.4838,0.4838
1900.0,0.0,0.4724,0.4724
2000.0,0.0,0.4651,0.4651
2100.0,0.0,0.4579,0.4579
2200.0,0.0,0.4523,0.4523
2300.0,0.0,0.449,0.449
2400.0,0.0,0.4457,0.4457
2500.0,0.0,0.4383,0.4383
2600.0,0.0,0.4354,0.4354
2700.0,0.0,0.4327,0.4327
2800.0,0.0,0.4289,0.4289
2900.0,0.0,0.4288,0.4288
3000.0,0.0,0.4219,0.4219
3100.0,0.0,0.4186,0.4186
3200.0,0.0,0.4178,0.4178
3300.0,0.0,0.4125,0.4125
3400.0,0.0,0.4064,0.4064
3500.0,0.0,0.4083,0.4083
3600.0,0.0,0.402,0.402
3700.0,0.0,0.403,0.403
3800.0,0.0,0.4003,0.4003
3900.0,0.0,0.3996,0.3996
4000.0,0.0,0.3932,0.3932
4100.0,0.0,0.3911,0.3911
4200.0,0.0,0.3906,0.3906
4300.0,0.0,0.3915,0.3915
4400.0,0.0,0.3859,0.3859
4500.0,0.0,0.3843,0.3843
4600.0,0.0,0.3847,0.3847
4700.0,0.0,0.3814,0.3814
4800.0,0.0,0.3807,0.3807
4900.0,0.0,0.3794,0.3794
5000.0,0.0,0.3783,0.3783
5100.0,0.0,0.3746,0.3746
5200.0,0.0,0.3729,0.3729
5300.0,0.0,0.3744,0.3744
5400.0,0.0,0.37,0.37
5500.0,0.0,0.368,0.368
5600.0,0.0,0.3695,0.3695
5700.0,0.0,0.3693,0.3693
5800.0,0.0,0.3666,0.3666
5900.0,0.0,0.3668,0.3668
6000.0,0.0,0.3608,0.3608
6100.0,0.0,0.3625,0.3625
6200.0,0.0,0.3611,0.3611
6300.0,0.0,0.3599,0.3599
6400.0,0.0,0.3573,0.3573
6500.0,0.0,0.3587,0.3587
6600.0,0.0,0.3581,0.3581
6700.0,0.0,0.3566,0.3566
6800.0,0.0,0.3587,0.3587
6900.0,0.0,0.3551,0.3551
7000.0,0.0,0.3524,0.3524
7100.0,0.0,0.3556,0.3556
7200.0,0.0,0.3497,0.3497
7300.0,0.0,0.3505,0.3505
7400.0,0.0,0.3504,0.3504
7500.0,0.0,0.3469,0.3469
7600.0,0.0,0.3493,0.3493
7700.0,0.0,0.3473,0.3473
7800.0,0.0,0.3478,0.3478
7900.0,0.0,0.3485,0.3485
8000.0,0.0,0.3457,0.3457
8100.0,0.0,0.3452,0.3452
8200.0,0.0,0.3428,0.3428
8300.0,0.0,0.3421,0.3421
8400.0,0.0,0.3423,0.3423
8500.0,0.0,0.3421,0.3421
8600.0,0.0,0.3381,0.3381
