step,mloss,gloss,loss
100.0,0.0,0.9462,0.9462
200.0,0.0,0.8178,0.8178
300.0,0.0,0.7413,0.7413
400.0,0.0,0.6919,0.6919
500.0,0.0,0.6416,0.6416
600.0,0.0,0.6068,0.6068
700.0,0.0,0.5752,0.5752
800.0,0.0,0.5614,0.5614
900.0,0.0,0.5459,0.5459
1000.0,0.0,0.5318,0.5318
1100.0,0.0,0.5198,0.5198
1200.0,0.0,0.5088,0.5088
1300.0,0.0,0.5008,0.5008
1400.0,0.0,0.4878,0.4878
1500.0,0.0,0.4834,0.4834
1600.0,0.0,0.4729,0.4729
1700.0,0.0,0.4717,0.4717
1800.0,0.0,0.4654,0.4654
1900.0,0.0,0.4553,0.4553
2000.0,0.0,0.4486,0.4486
2100.0,0.0,0.4421,0.4421
2200.0,0.0,0.4378,0.4378
2300.0,0.0,0.4325,0.4325
2400.0,0.0,0.4285,0.4285
2500.0,0.0,0.4221,0.4221
2600.0,0.0,0.4183,0.4183
2700.0,0.0,0.4153,0.4153
2800.0,0.0,0.413,0.413
2900.0,0.0,0.4127,0.4127
3000.0,0.0,0.4045,0.4045
3100.0,0.0,0.4017,0.4017
3200.0,0.0,0.4,0.4
3300.0,0.0,0.396,0.396
3400.0,0.0,0.391,0.391
3500.0,0.0,0.3913,0.3913
3600.0,0.0,0.3842,0.3842
3700.0,0.0,0.3877,0.3877
3800.0,0.0,0.3845,0.3845
3900.0,0.0,0.3837,0.3837
4000.0,0.0,0.3791,0.3791
4100.0,0.0,0.3757,0.3757
4200.0,0.0,0.3769,0.3769
4300.0,0.0,0.3778,0.3778
4400.0,0.0,0.3721,0.3721
4500.0,0.0,0.3697,0.3697
4600.0,0.0,0.3687,0.3687
4700.0,0.0,0.3665,0.3665
4800.0,0.0,0.3659,0.3659
4900.0,0.0,0.3658,0.3658
5000.0,0.0,0.3639,0.3639
5100.0,0.0,0.3597,0.3597
5200.0,0.0,0.358,0.358
5300.0,0.0,0.3603,0.3603
5400.0,0.0,0.3547,0.3547
5500.0,0.0,0.3528,0.3528
5600.0,0.0,0.354,0.354
5700.0,0.0,0.3548,0.3548
5800.0,0.0,0.3515,0.3515
5900.0,0.0,0.3519,0.3519
6000.0,0.0,0.3469,0.3469
6100.0,0.0,0.3475,0.3475
6200.0,0.0,0.3453,0.3453
6300.0,0.0,0.3448,0.3448
6400.0,0.0,0.3416,0.3416
6500.0,0.0,0.3436,0.3436
6600.0,0.0,0.3429,0.3429
6700.0,0.0,0.3412,0.3412
6800.0,0.0,0.343,0.343
6900.0,0.0,0.3387,0.3387
7000.0,0.0,0.3388,0.3388
7100.0,0.0,0.3386,0.3386
7200.0,0.0,0.3349,0.3349
7300.0,0.0,0.335,0.335
7400.0,0.0,0.3349,0.3349
7500.0,0.0,0.3314,0.3314
7600.0,0.0,0.3344,0.3344
7700.0,0.0,0.3321,0.3321
7800.0,0.0,0.3332,0.3332
7900.0,0.0,0.3332,0.3332
8000.0,0.0,0.3301,0.3301
8100.0,0.0,0.3309,0.3309
8200.0,0.0,0.3287,0.3287
8300.0,0.0,0.3278,0.3278
8400.0,0.0,0.3282,0.3282
8500.0,0.0,0.3276,0.3276
8600.0,0.0,0.325,0.325
8700.0,0.0,0.325,0.325
8800.0,0.0,0.3242,0.3242
8900.0,0.0,0.3245,0.3245
9000.0,0.0,0.3215,0.3215
9100.0,0.0,0.3245,0.3245
9200.0,0.0,0.3206,0.3206
9300.0,0.0,0.3206,0.3206
9400.0,0.0,0.3207,0.3207
9500.0,0.0,0.3214,0.3214
9600.0,0.0,0.3197,0.3197
9700.0,0.0,0.316,0.316
9800.0,0.0,0.3165,0.3165
9900.0,0.0,0.3145,0.3145
10000.0,0.0,0.3172,0.3172
10100.0,0.0,0.3154,0.3154
10200.0,0.0,0.3165,0.3165
10300.0,0.0,0.3134,0.3134
10400.0,0.0,0.3111,0.3111
10500.0,0.0,0.3134,0.3134
10600.0,0.0,0.3145,0.3145
10700.0,0.0,0.3152,0.3152
10800.0,0.0,0.3131,0.3131
10900.0,0.0,0.3111,0.3111
11000.0,0.0,0.3125,0.3125
11100.0,0.0,0.3091,0.3091
11200.0,0.0,0.3108,0.3108
11300.0,0.0,0.3095,0.3095
11400.0,0.0,0.3086,0.3086
11500.0,0.0,0.3101,0.3101
11600.0,0.0,0.3088,0.3088
11700.0,0.0,0.3103,0.3103
11800.0,0.0,0.3067,0.3067
11900.0,0.0,0.3063,0.3063
12000.0,0.0,0.3068,0.3068
12100.0,0.0,0.3063,0.3063
12200.0,0.0,0.3056,0.3056
12300.0,0.0,0.3052,0.3052
12400.0,0.0,0.3035,0.3035
12500.0,0.0,0.3024,0.3024
12600.0,0.0,0.302,0.302
12700.0,0.0,0.3015,0.3015
12800.0,0.0,0.3007,0.3007
12900.0,0.0,0.3013,0.3013
13000.0,0.0,0.3041,0.3041
13100.0,0.0,0.2976,0.2976
13200.0,0.0,0.3017,0.3017
13300.0,0.0,0.2991,0.2991
13400.0,0.0,0.2978,0.2978
13500.0,0.0,0.3002,0.3002
13600.0,0.0,0.2975,0.2975
13700.0,0.0,0.2964,0.2964
13800.0,0.0,0.2977,0.2977
13900.0,0.0,0.2954,0.2954
14000.0,0.0,0.2954,0.2954
14100.0,0.0,0.2928,0.2928
14200.0,0.0,0.2944,0.2944
14300.0,0.0,0.2945,0.2945
14400.0,0.0,0.2931,0.2931
14500.0,0.0,0.2949,0.2949
14600.0,0.0,0.2926,0.2926
14700.0,0.0,0.2931,0.2931
14800.0,0.0,0.2938,0.2938
14900.0,0.0,0.2933,0.2933
15000.0,0.0,0.2921,0.2921
15100.0,0.0,0.2905,0.2905
15200.0,0.0,0.2898,0.2898
15300.0,0.0,0.2903,0.2903
15400.0,0.0,0.2914,0.2914
15500.0,0.0,0.29,0.29
15600.0,0.0,0.2901,0.2901
15700.0,0.0,0.2861,0.2861
15800.0,0.0,0.2858,0.2858
15900.0,0.0,0.2851,0.2851
16000.0,0.0,0.2875,0.2875
16100.0,0.0,0.288,0.288
16200.0,0.0,0.2864,0.2864
16300.0,0.0,0.2877,0.2877
16400.0,0.0,0.2856,0.2856
16500.0,0.0,0.2847,0.2847
