step,mloss,gloss,loss
8800.0,0.0,0.3318,0.3318
8900.0,0.0,0.3311,0.3311
9000.0,0.0,0.3311,0.3311
9100.0,0.0,0.3331,0.3331
9200.0,0.0,0.3273,0.3273
9300.0,0.0,0.3295,0.3295
9400.0,0.0,0.3292,0.3292
9500.0,0.0,0.3279,0.3279
9600.0,0.0,0.329,0.329
9700.0,0.0,0.3231,0.3231
9800.0,0.0,0.3261,0.3261
9900.0,0.0,0.3237,0.3237
10000.0,0.0,0.3245,0.3245
10100.0,0.0,0.3224,0.3224
10200.0,0.0,0.325,0.325
10300.0,0.0,0.3207,0.3207
10400.0,0.0,0.3173,0.3173
10500.0,0.0,0.3203,0.3203
10600.0,0.0,0.3212,0.3212
10700.0,0.0,0.3207,0.3207
10800.0,0.0,0.3213,0.3213
10900.0,0.0,0.3169,0.3169
11000.0,0.0,0.3184,0.3184
11100.0,0.0,0.3146,0.3146
11200.0,0.0,0.3162,0.3162
11300.0,0.0,0.3159,0.3159
11400.0,0.0,0.3138,0.3138
11500.0,0.0,0.3155,0.3155
11600.0,0.0,0.3147,0.3147
11700.0,0.0,0.3168,0.3168
11800.0,0.0,0.3119,0.3119
11900.0,0.0,0.31,0.31
12000.0,0.0,0.3136,0.3136
12100.0,0.0,0.312,0.312
12200.0,0.0,0.3107,0.3107
12300.0,0.0,0.3101,0.3101
12400.0,0.0,0.3093,0.3093
12500.0,0.0,0.3069,0.3069
12600.0,0.0,0.3085,0.3085
12700.0,0.0,0.3076,0.3076
12800.0,0.0,0.3066,0.3066
12900.0,0.0,0.3056,0.3056
13000.0,0.0,0.3091,0.3091
13100.0,0.0,0.3035,0.3035
13200.0,0.0,0.3062,0.3062
13300.0,0.0,0.3034,0.3034
13400.0,0.0,0.3023,0.3023
13500.0,0.0,0.3048,0.3048
13600.0,0.0,0.3025,0.3025
13700.0,0.0,0.3012,0.3012
13800.0,0.0,0.3022,0.3022
13900.0,0.0,0.3011,0.3011
14000.0,0.0,0.3006,0.3006
14100.0,0.0,0.2981,0.2981
14200.0,0.0,0.2996,0.2996
14300.0,0.0,0.3001,0.3001
14400.0,0.0,0.2967,0.2967
14500.0,0.0,0.3003,0.3003
14600.0,0.0,0.2979,0.2979
14700.0,0.0,0.2982,0.2982
14800.0,0.0,0.2973,0.2973
14900.0,0.0,0.2971,0.2971
15000.0,0.0,0.2977,0.2977
15100.0,0.0,0.2958,0.2958
15200.0,0.0,0.2946,0.2946
15300.0,0.0,0.294,0.294
15400.0,0.0,0.2962,0.2962
15500.0,0.0,0.2953,0.2953
15600.0,0.0,0.295,0.295
15700.0,0.0,0.2907,0.2907
15800.0,0.0,0.2903,0.2903
15900.0,0.0,0.2909,0.2909
16000.0,0.0,0.2932,0.2932
16100.0,0.0,0.2934,0.2934
16200.0,0.0,0.2915,0.2915
16300.0,0.0,0.2928,0.2928
16400.0,0.0,0.2905,0.2905
16500.0,0.0,0.2893,0.2893
16600.0,0.0,0.2889,0.2889
16700.0,0.0,0.2863,0.2863
16800.0,0.0,0.2904,0.2904
16900.0,0.0,0.2868,0.2868
17000.0,0.0,0.2874,0.2874
17100.0,0.0,0.2879,0.2879
17200.0,0.0,0.2856,0.2856
17300.0,0.0,0.2863,0.2863
17400.0,0.0,0.2854,0.2854
17500.0,0.0,0.2874,0.2874
17600.0,0.0,0.2858,0.2858
17700.0,0.0,0.2838,0.2838
17800.0,0.0,0.2833,0.2833
17900.0,0.0,0.2845,0.2845
18000.0,0.0,0.2844,0.2844
18100.0,0.0,0.2818,0.2818
18200.0,0.0,0.2817,0.2817
18300.0,0.0,0.2846,0.2846
18400.0,0.0,0.281,0.281
18500.0,0.0,0.2806,0.2806
18600.0,0.0,0.2787,0.2787
18700.0,0.0,0.2819,0.2819
18800.0,0.0,0.2812,0.2812
18900.0,0.0,0.2801,0.2801
19000.0,0.0,0.2778,0.2778
19100.0,0.0,0.2797,0.2797
19200.0,0.0,0.2793,0.2793
19300.0,0.0,0.2771,0.2771
19400.0,0.0,0.278,0.278
19500.0,0.0,0.2773,0.2773
19600.0,0.0,0.2775,0.2775
19700.0,0.0,0.2754,0.2754
19800.0,0.0,0.28,0.28
19900.0,0.0,0.2798,0.2798
20000.0,0.0,0.2762,0.2762
20100.0,0.0,0.2768,0.2768
20200.0,0.0,0.2747,0.2747
20300.0,0.0,0.2783,0.2783
20400.0,0.0,0.2749,0.2749
20500.0,0.0,0.2714,0.2714
20600.0,0.0,0.275,0.275
20700.0,0.0,0.2743,0.2743
20800.0,0.0,0.2742,0.2742
20900.0,0.0,0.2738,0.2738
21000.0,0.0,0.2756,0.2756
21100.0,0.0,0.2716,0.2716
21200.0,0.0,0.2704,0.2704
21300.0,0.0,0.273,0.273
21400.0,0.0,0.2713,0.2713
21500.0,0.0,0.2721,0.2721
21600.0,0.0,0.2706,0.2706
21700.0,0.0,0.2707,0.2707
21800.0,0.0,0.2713,0.2713
21900.0,0.0,0.2706,0.2706
22000.0,0.0,0.2679,0.2679
22100.0,0.0,0.2689,0.2689
22200.0,0.0,0.2708,0.2708
22300.0,0.0,0.2686,0.2686
22400.0,0.0,0.2665,0.2665
22500.0,0.0,0.2676,0.2676
22600.0,0.0,0.2701,0.2701
22700.0,0.0,0.2643,0.2643
22800.0,0.0,0.2672,0.2672
22900.0,0.0,0.2666,0.2666
23000.0,0.0,0.2645,0.2645
23100.0,0.0,0.2657,0.2657
23200.0,0.0,0.267,0.267
23300.0,0.0,0.2679,0.2679
23400.0,0.0,0.2638,0.2638
23500.0,0.0,0.2646,0.2646
23600.0,0.0,0.2639,0.2639
23700.0,0.0,0.2627,0.2627
23800.0,0.0,0.2659,0.2659
23900.0,0.0,0.2649,0.2649
24000.0,0.0,0.2656,0.2656
24100.0,0.0,0.2634,0.2634
24200.0,0.0,0.2641,0.2641
24300.0,0.0,0.2625,0.2625
24400.0,0.0,0.2652,0.2652
24500.0,0.0,0.262,0.262
24600.0,0.0,0.2622,0.2622
24700.0,0.0,0.2605,0.2605
24800.0,0.0,0.2607,0.2607
24900.0,0.0,0.26,0.26
25000.0,0.0,0.2614,0.2614
25100.0,0.0,0.2596,0.2596
25200.0,0.0,0.2609,0.2609
25300.0,0.0,0.2621,0.2621
25400.0,0.0,0.2597,0.2597
25500.0,0.0,0.26,0.26
25600.0,0.0,0.261,0.261
25700.0,0.0,0.2603,0.2603
25800.0,0.0,0.2577,0.2577
25900.0,0.0,0.2574,0.2574
26000.0,0.0,0.2567,0.2567
26100.0,0.0,0.257,0.257
26200.0,0.0,0.259,0.259
26300.0,0.0,0.2578,0.2578
26400.0,0.0,0.2566,0.2566
26500.0,0.0,0.2569,0.2569
26600.0,0.0,0.2543,0.2543
26700.0,0.0,0.256,0.256
26800.0,0.0,0.2558,0.2558
26900.0,0.0,0.2548,0.2548
27000.0,0.0,0.2553,0.2553
27100.0,0.0,0.2556,0.2556
27200.0,0.0,0.2567,0.2567
27300.0,0.0,0.2554,0.2554
27400.0,0.0,0.2552,0.2552
27500.0,0.0,0.2553,0.2553
27600.0,0.0,0.254,0.254
27700.0,0.0,0.2534,0.2534
27800.0,0.0,0.2522,0.2522
27900.0,0.0,0.2519,0.2519
28000.0,0.0,0.2527,0.2527
28100.0,0.0,0.2508,0.2508
28200.0,0.0,0.2524,0.2524
28300.0,0.0,0.2505,0.2505
28400.0,0.0,0.2532,0.2532
28500.0,0.0,0.2525,0.2525
28600.0,0.0,0.2498,0.2498
28700.0,0.0,0.2514,0.2514
28800.0,0.0,0.2501,0.2501
28900.0,0.0,0.2514,0.2514
29000.0,0.0,0.25,0.25
29100.0,0.0,0.2493,0.2493
29200.0,0.0,0.248,0.248
29300.0,0.0,0.2504,0.2504
29400.0,0.0,0.2488,0.2488
29500.0,0.0,0.2504,0.2504
29600.0,0.0,0.2462,0.2462
29700.0,0.0,0.2511,0.2511
29800.0,0.0,0.2488,0.2488
29900.0,0.0,0.2491,0.2491
30000.0,0.0,0.2461,0.2461
30100.0,0.0,0.2508,0.2508
30200.0,0.0,0.2489,0.2489
30300.0,0.0,0.2474,0.2474
30400.0,0.0,0.2489,0.2489
30500.0,0.0,0.2469,0.2469
30600.0,0.0,0.246,0.246
30700.0,0.0,0.2471,0.2471
30800.0,0.0,0.2464,0.2464
30900.0,0.0,0.2465,0.2465
31000.0,0.0,0.2462,0.2462
31100.0,0.0,0.2459,0.2459
31200.0,0.0,0.2469,0.2469
31300.0,0.0,0.2436,0.2436
31400.0,0.0,0.2456,0.2456
31500.0,0.0,0.2447,0.2447
31600.0,0.0,0.2435,0.2435
31700.0,0.0,0.2437,0.2437
31800.0,0.0,0.2439,0.2439
31900.0,0.0,0.2433,0.2433
32000.0,0.0,0.2432,0.2432
32100.0,0.0,0.2439,0.2439
32200.0,0.0,0.2431,0.2431
32300.0,0.0,0.2408,0.2408
32400.0,0.0,0.2415,0.2415
32500.0,0.0,0.2429,0.2429
32600.0,0.0,0.24,0.24
32700.0,0.0,0.2423,0.2423
32800.0,0.0,0.2398,0.2398
32900.0,0.0,0.2384,0.2384
33000.0,0.0,0.2408,0.2408
33100.0,0.0,0.2386,0.2386
33200.0,0.0,0.2412,0.2412
33300.0,0.0,0.2409,0.2409
33400.0,0.0,0.2399,0.2399
33500.0,0.0,0.2407,0.2407
33600.0,0.0,0.2392,0.2392
33700.0,0.0,0.2391,0.2391
33800.0,0.0,0.2386,0.2386
33900.0,0.0,0.2384,0.2384
34000.0,0.0,0.2385,0.2385
34100.0,0.0,0.2387,0.2387
34200.0,0.0,0.2396,0.2396
34300.0,0.0,0.2375,0.2375
34400.0,0.0,0.237,0.237
34500.0,0.0,0.2363,0.2363
34600.0,0.0,0.2349,0.2349
34700.0,0.0,0.2389,0.2389
34800.0,0.0,0.2367,0.2367
34900.0,0.0,0.2357,0.2357
35000.0,0.0,0.2369,0.2369
35100.0,0.0,0.2362,0.2362
35200.0,0.0,0.2352,0.2352
35300.0,0.0,0.2363,0.2363
35400.0,0.0,0.236,0.236
35500.0,0.0,0.2359,0.2359
35600.0,0.0,0.2345,0.2345
35700.0,0.0,0.2368,0.2368
35800.0,0.0,0.2362,0.2362
35900.0,0.0,0.2345,0.2345
36000.0,0.0,0.2363,0.2363
36100.0,0.0,0.2356,0.2356
36200.0,0.0,0.2341,0.2341
36300.0,0.0,0.2355,0.2355
36400.0,0.0,0.2349,0.2349
36500.0,0.0,0.234,0.234
36600.0,0.0,0.2322,0.2322
36700.0,0.0,0.2323,0.2323
36800.0,0.0,0.2326,0.2326
36900.0,0.0,0.2331,0.2331
37000.0,0.0,0.2317,0.2317
37100.0,0.0,0.2328,0.2328
37200.0,0.0,0.2322,0.2322
37300.0,0.0,0.233,0.233
37400.0,0.0,0.2295,0.2295
37500.0,0.0,0.2306,0.2306
37600.0,0.0,0.2312,0.2312
37700.0,0.0,0.2312,0.2312
37800.0,0.0,0.2312,0.2312
37900.0,0.0,0.2318,0.2318
38000.0,0.0,0.2315,0.2315
38100.0,0.0,0.2305,0.2305
38200.0,0.0,0.2318,0.2318
38300.0,0.0,0.2309,0.2309
38400.0,0.0,0.2303,0.2303
38500.0,0.0,0.2289,0.2289
38600.0,0.0,0.2296,0.2296
38700.0,0.0,0.2288,0.2288
38800.0,0.0,0.2285,0.2285
38900.0,0.0,0.2271,0.2271
39000.0,0.0,0.2301,0.2301
39100.0,0.0,0.2293,0.2293
39200.0,0.0,0.2275,0.2275
39300.0,0.0,0.2286,0.2286
39400.0,0.0,0.2287,0.2287
39500.0,0.0,0.2278,0.2278
39600.0,0.0,0.2282,0.2282
39700.0,0.0,0.2288,0.2288
39800.0,0.0,0.2277,0.2277
39900.0,0.0,0.2272,0.2272
40000.0,0.0,0.2282,0.2282
