step,mloss,gloss,loss
100.0,0.0,0.9591,0.9591
200.0,0.0,0.8413,0.8413
300.0,0.0,0.769,0.769
400.0,0.0,0.7234,0.7234
500.0,0.0,0.6784,0.6784
600.0,0.0,0.6486,0.6486
700.0,0.0,0.6218,0.6218
800.0,0.0,0.6104,0.6104
900.0,0.0,0.5992,0.5992
1000.0,0.0,0.5857,0.5857
1100.0,0.0,0.5744,0.5744
1200.0,0.0,0.564,0.564
1300.0,0.0,0.556,0.556
1400.0,0.0,0.5433,0.5433
1500.0,0.0,0.5384,0.5384
1600.0,0.0,0.5286,0.5286
1700.0,0.0,0.5256,0.5256
1800.0,0.0,0.5206,0.5206
1900.0,0.0,0.5098,0.5098
2000.0,0.0,0.5022,0.5022
2100.0,0.0,0.4948,0.4948
2200.0,0.0,0.4897,0.4897
2300.0,0.0,0.4834,0.4834
2400.0,0.0,0.4787,0.4787
2500.0,0.0,0.4711,0.4711
2600.0,0.0,0.4655,0.4655
2700.0,0.0,0.4596,0.4596
2800.0,0.0,0.4555,0.4555
2900.0,0.0,0.4563,0.4563
3000.0,0.0,0.447,0.447
3100.0,0.0,0.4436,0.4436
3200.0,0.0,0.4401,0.4401
3300.0,0.0,0.4342,0.4342
3400.0,0.0,0.4289,0.4289
3500.0,0.0,0.429,0.429
3600.0,0.0,0.4217,0.4217
3700.0,0.0,0.4231,0.4231
3800.0,0.0,0.4211,0.4211
3900.0,0.0,0.4173,0.4173
4000.0,0.0,0.4134,0.4134
4100.0,0.0,0.4093,0.4093
4200.0,0.0,0.4087,0.4087
4300.0,0.0,0.4071,0.4071
4400.0,0.0,0.4034,0.4034
4500.0,0.0,0.4007,0.4007
4600.0,0.0,0.3982,0.3982
4700.0,0.0,0.3951,0.3951
4800.0,0.0,0.3934,0.3934
4900.0,0.0,0.3922,0.3922
5000.0,0.0,0.3898,0.3898
5100.0,0.0,0.3846,0.3846
5200.0,0.0,0.383,0.383
5300.0,0.0,0.3838,0.3838
5400.0,0.0,0.3772,0.3772
5500.0,0.0,0.3749,0.3749
5600.0,0.0,0.376,0.376
5700.0,0.0,0.3761,0.3761
5800.0,0.0,0.3726,0.3726
5900.0,0.0,0.3713,0.3713
6000.0,0.0,0.3668,0.3668
6100.0,0.0,0.3661,0.3661
6200.0,0.0,0.3648,0.3648
6300.0,0.0,0.3624,0.3624
6400.0,0.0,0.3596,0.3596
6500.0,0.0,0.3606,0.3606
6600.0,0.0,0.3598,0.3598
6700.0,0.0,0.3575,0.3575
6800.0,0.0,0.359,0.359
6900.0,0.0,0.3553,0.3553
7000.0,0.0,0.3549,0.3549
7100.0,0.0,0.3545,0.3545
7200.0,0.0,0.3505,0.3505
7300.0,0.0,0.3493,0.3493
7400.0,0.0,0.3487,0.3487
7500.0,0.0,0.3463,0.3463
7600.0,0.0,0.3489,0.3489
7700.0,0.0,0.3481,0.3481
7800.0,0.0,0.3488,0.3488
7900.0,0.0,0.3498,0.3498
8000.0,0.0,0.3452,0.3452
8100.0,0.0,0.345,0.345
8200.0,0.0,0.3426,0.3426
8300.0,0.0,0.3416,0.3416
8400.0,0.0,0.3429,0.3429
8500.0,0.0,0.3415,0.3415
8600.0,0.0,0.3385,0.3385
