step,mloss,gloss,loss
100.0,0.0,0.9543,0.9543
200.0,0.0,0.8344,0.8344
300.0,0.0,0.7625,0.7625
400.0,0.0,0.7177,0.7177
500.0,0.0,0.6744,0.6744
600.0,0.0,0.645,0.645
700.0,0.0,0.6183,0.6183
800.0,0.0,0.6073,0.6073
900.0,0.0,0.5963,0.5963
1000.0,0.0,0.5816,0.5816
1100.0,0.0,0.5692,0.5692
1200.0,0.0,0.5582,0.5582
1300.0,0.0,0.5482,0.5482
1400.0,0.0,0.5333,0.5333
1500.0,0.0,0.5257,0.5257
1600.0,0.0,0.5141,0.5141
1700.0,0.0,0.5087,0.5087
1800.0,0.0,0.5012,0.5012
1900.0,0.0,0.4893,0.4893
2000.0,0.0,0.4818,0.4818
2100.0,0.0,0.4722,0.4722
2200.0,0.0,0.4667,0.4667
2300.0,0.0,0.4623,0.4623
2400.0,0.0,0.4568,0.4568
2500.0,0.0,0.4492,0.4492
2600.0,0.0,0.4453,0.4453
2700.0,0.0,0.4407,0.4407
2800.0,0.0,0.4371,0.4371
2900.0,0.0,0.4376,0.4376
3000.0,0.0,0.429,0.429
3100.0,0.0,0.4249,0.4249
3200.0,0.0,0.4225,0.4225
3300.0,0.0,0.4168,0.4168
3400.0,0.0,0.4126,0.4126
3500.0,0.0,0.4138,0.4138
3600.0,0.0,0.4062,0.4062
3700.0,0.0,0.4074,0.4074
3800.0,0.0,0.4052,0.4052
3900.0,0.0,0.4037,0.4037
4000.0,0.0,0.4005,0.4005
4100.0,0.0,0.3963,0.3963
4200.0,0.0,0.3967,0.3967
4300.0,0.0,0.3977,0.3977
4400.0,0.0,0.3929,0.3929
4500.0,0.0,0.3914,0.3914
4600.0,0.0,0.3912,0.3912
4700.0,0.0,0.3874,0.3874
4800.0,0.0,0.3868,0.3868
4900.0,0.0,0.3865,0.3865
5000.0,0.0,0.3836,0.3836
5100.0,0.0,0.3795,0.3795
5200.0,0.0,0.3793,0.3793
5300.0,0.0,0.379,0.379
5400.0,0.0,0.3747,0.3747
5500.0,0.0,0.3718,0.3718
5600.0,0.0,0.3732,0.3732
5700.0,0.0,0.3736,0.3736
5800.0,0.0,0.3703,0.3703
5900.0,0.0,0.3704,0.3704
6000.0,0.0,0.3652,0.3652
6100.0,0.0,0.3649,0.3649
6200.0,0.0,0.3622,0.3622
6300.0,0.0,0.3616,0.3616
6400.0,0.0,0.3574,0.3574
6500.0,0.0,0.3603,0.3603
6600.0,0.0,0.3585,0.3585
6700.0,0.0,0.3568,0.3568
6800.0,0.0,0.3576,0.3576
6900.0,0.0,0.3549,0.3549
7000.0,0.0,0.3538,0.3538
7100.0,0.0,0.3542,0.3542
7200.0,0.0,0.3502,0.3502
7300.0,0.0,0.3486,0.3486
7400.0,0.0,0.3492,0.3492
7500.0,0.0,0.3463,0.3463
7600.0,0.0,0.3476,0.3476
7700.0,0.0,0.3461,0.3461
7800.0,0.0,0.3465,0.3465
7900.0,0.0,0.3473,0.3473
8000.0,0.0,0.3439,0.3439
8100.0,0.0,0.343,0.343
8200.0,0.0,0.3407,0.3407
8300.0,0.0,0.3394,0.3394
8400.0,0.0,0.3414,0.3414
8500.0,0.0,0.3388,0.3388
8600.0,0.0,0.3357,0.3357
8700.0,0.0,0.3368,0.3368
8800.0,0.0,0.3349,0.3349
8900.0,0.0,0.3358,0.3358
9000.0,0.0,0.3322,0.3322
9100.0,0.0,0.3342,0.3342
9200.0,0.0,0.3292,0.3292
9300.0,0.0,0.3304,0.3304
9400.0,0.0,0.3302,0.3302
9500.0,0.0,0.3296,0.3296
9600.0,0.0,0.3302,0.3302
9700.0,0.0,0.3247,0.3247
9800.0,0.0,0.3257,0.3257
9900.0,0.0,0.3242,0.3242
10000.0,0.0,0.3253,0.3253
10100.0,0.0,0.3234,0.3234
